n2,h1,blanks,calculated_length,lloc,multi_comments,difficulty,h2,scloc,smell_type,time,comments,bugs,volume,vocabulary,single_comments,loc,n1,effort,length,avg_params,avg_complexity,avg_func_length,max_func_length,maintainability_index
577,6,7,3838.438141,72,28,3.970183486,436,55,LongMethod,1696.021523,20,2.563138246,7689.414739,442,20,110,298,30528.38742,875,0,0,0,0,0
44,3,12,197.504662,48,0,1.783783784,37,78,LongMethod,34.80828646,7,0.117082418,351.2472543,40,7,97,22,626.5491563,66,0,0,0,0,0
25,4,17,66.60335893,50,0,3.333333333,15,41,LongMethod,33.03943622,0,0.059470985,178.4129556,19,0,58,17,594.7098519,42,0,0,0,0,0
18,4,50,27.65148445,5,0,5.142857143,7,195,LongMethod,26.68704392,14,0.031134885,93.4046537,11,0,245,9,480.3667905,27,0,0,0,0,0
204,5,6,840.4365119,16,0,4.25,120,66,LongMethod,560.8423819,1,0.79177748,2375.332441,125,0,72,137,10095.16287,341,0,0,0,0,0
72,5,13,54.62919048,48,0,15.0,12,50,LongMethod,473.4644458,2,0.189385778,568.1573349,17,2,65,67,8522.360024,139,0,0,0,0,0
24,4,11,46.05374781,40,0,4.363636364,11,41,LongMethod,39.7792497,3,0.054696468,164.089405,15,0,52,18,716.0264946,42,0,0,0,0,0
174,10,25,746.3788491,39,74,8.20754717,106,42,LongMethod,828.6727036,2,0.605788321,1817.364964,116,2,143,91,14916.10866,265,0,0,0,0,0
166,12,13,595.6783189,57,29,11.58139535,86,51,LongMethod,1059.738049,7,0.549020917,1647.062751,98,2,95,83,19075.28489,249,0,0,0,0,0
38,9,15,169.4107739,43,35,5.896551724,29,41,LongMethod,97.99147409,5,0.099710623,299.1318683,38,3,94,19,1763.846534,57,0,0,0,0,0
61,9,37,241.4064488,45,107,6.8625,40,53,LongMethod,196.9359478,9,0.172184435,516.5533057,49,9,206,31,3544.84706,92,0,0,0,0,0
182,7,10,651.8078845,47,20,6.635416667,96,50,LongMethod,672.9103751,0,0.608471548,1825.414644,103,0,80,91,12112.38675,273,0,0,0,0,0
100,5,12,501.8710135,41,7,3.205128205,78,45,LongMethod,170.2734891,0,0.318751972,956.2559147,83,0,64,50,3064.922804,150,0,0,0,0,0
81,13,27,366.0805006,106,56,9.572727273,55,108,LongMethod,401.4405041,20,0.251615131,754.8453923,68,18,209,43,7225.929074,124,0,0,0,0,0
40,11,3,91.35671671,55,0,15.71428571,14,55,LongMethod,247.3037701,7,0.094425076,283.2752276,25,4,62,21,4451.467862,61,0,0,0,0,0
45,10,9,174.1007298,44,4,7.75862069,29,46,LongMethod,154.9169616,2,0.11980245,359.4073509,39,2,61,23,2788.505309,68,0,0,0,0,0
176,5,20,587.9499158,28,0,4.943820225,89,119,LongMethod,475.2690643,24,0.576803819,1730.411457,94,9,148,88,8554.843157,264,0,0,0,0,0
39,5,11,133.8210731,43,0,3.75,26,49,LongMethod,61.92745388,11,0.099083926,297.2517786,31,11,71,21,1114.69417,60,0,0,0,0,0
9,1,4,19.65148445,7,0,0.642857143,7,45,LongMethod,1.928571429,7,0.018,54.0,8,5,54,9,34.71428571,18,0,0,0,0,0
2,1,11,2.0,42,0,0.5,2,44,LongMethod,0.176106945,7,0.002113283,6.339850003,3,7,62,2,3.169925001,4,0,0,0,0,0
2,1,9,2.0,43,0,0.5,2,47,LongMethod,0.176106945,6,0.002113283,6.339850003,3,6,62,2,3.169925001,4,0,0,0,0,0
4,1,14,8.0,70,0,0.5,4,87,LongMethod,0.515984021,7,0.006191808,18.57542476,5,7,108,4,9.28771238,8,0,0,0,0,0
16,4,7,12.7548875,9,0,10.66666667,3,71,LongMethod,39.92682556,6,0.022458839,67.37651813,7,6,84,8,718.68286,24,0,0,0,0,0
13,6,22,39.509775,53,78,4.875,8,53,LongMethod,20.62317249,22,0.025382366,76.14709844,14,21,174,7,371.2171049,20,0,0,0,0,0
8,2,15,26.0,39,141,1.0,8,66,LongMethod,2.21461873,7,0.013287712,39.86313714,10,7,229,4,39.86313714,12,0,0,0,0,0
8,1,2,24.0,49,0,0.5,8,49,LongMethod,1.056641667,12,0.0126797,38.03910002,9,10,61,4,19.01955001,12,0,0,0,0,0
59,6,7,156.3912239,68,0,6.103448276,29,68,LongMethod,156.5315679,13,0.153878491,461.6354715,35,7,82,31,2817.568223,90,0,0,0,0,0
38,4,8,83.05865003,51,0,4.222222222,18,51,LongMethod,59.62425238,8,0.084729201,254.1876023,22,8,67,19,1073.236543,57,0,0,0,0,0
50,4,5,124.0964047,51,0,4.0,25,47,LongMethod,80.96634992,4,0.121449525,364.3485746,29,4,56,25,1457.394299,75,0,0,0,0,0
16,3,11,68.7548875,37,6,1.5,16,42,LongMethod,8.849848986,0,0.035399396,106.1981878,19,0,59,9,159.2972818,25,0,0,0,0,0
2,1,6,2.0,21,0,0.5,2,20,LongMethod,0.132080208,8,0.001584963,4.754887502,3,8,34,1,2.377443751,3,0,0,0,0,0
5,2,4,13.60964047,15,0,1.0,5,16,LongMethod,1.247713299,3,0.00748628,22.45883938,7,3,23,3,22.45883938,8,0,0,0,0,0
2,1,4,2.0,9,0,0.5,2,20,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,24,1,2.377443751,3,0,0,0,0,0
11,5,3,49.66338828,17,3,2.5,11,17,LongMethod,10.0,0,0.024,72.0,16,0,23,7,180.0,18,0,0,0,0,0
2,1,1,2.0,6,0,0.5,2,9,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,10,1,2.377443751,3,0,0,0,0,0
10,4,6,27.65148445,20,0,2.857142857,7,20,LongMethod,8.236741949,0,0.017297158,51.89147428,11,0,26,5,148.2613551,15,0,0,0,0,0
2,1,1,2.0,6,0,0.5,2,7,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,8,1,2.377443751,3,0,0,0,0,0
2,1,2,2.0,7,0,0.5,2,7,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,9,1,2.377443751,3,0,0,0,0,0
4,2,1,6.754887502,6,0,1.333333333,3,6,LongMethod,1.031968042,0,0.004643856,13.93156857,5,0,7,2,18.57542476,6,0,0,0,0,0
4,2,1,6.754887502,9,0,1.333333333,3,9,LongMethod,1.031968042,0,0.004643856,13.93156857,5,0,10,2,18.57542476,6,0,0,0,0,0
4,2,6,10.0,6,25,1.0,4,5,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,36,2,15.509775,6,0,0,0,0,0
2,1,1,2.0,22,0,0.5,2,22,LongMethod,0.132080208,1,0.001584963,4.754887502,3,0,23,1,2.377443751,3,0,0,0,0,0
3,2,2,6.754887502,5,0,1.0,3,5,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,7,2,11.60964047,5,0,0,0,0,0
2,1,1,2.0,7,0,0.5,2,7,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,8,1,2.377443751,3,0,0,0,0,0
11,3,3,33.28421252,14,0,1.833333333,9,15,LongMethod,6.207296182,3,0.020314788,60.94436251,12,3,21,6,111.7313313,17,0,0,0,0,0
18,3,4,52.86060384,25,0,2.076923077,13,25,LongMethod,12.46153846,2,0.036,108.0,16,2,31,9,224.3076923,27,0,0,0,0,0
13,4,3,51.01955001,13,0,2.166666667,12,14,LongMethod,9.62962963,0,0.026666667,80.0,16,0,17,7,173.3333333,20,0,0,0,0,0
2,1,2,2.0,6,6,0.5,2,6,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,14,1,2.377443751,3,0,0,0,0,0
2,1,2,2.0,8,7,0.5,2,7,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,16,1,2.377443751,3,0,0,0,0,0
2,1,2,2.0,5,5,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,11,1,2.377443751,3,0,0,0,0,0
2,1,5,2.0,7,15,0.5,2,6,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,26,1,2.377443751,3,0,0,0,0,0
3,2,6,6.754887502,8,14,1.0,3,8,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,28,2,11.60964047,5,0,0,0,0,0
2,1,10,2.0,3,34,0.5,2,2,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,46,1,2.377443751,3,0,0,0,0,0
2,1,10,2.0,3,31,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,44,1,2.377443751,3,0,0,0,0,0
2,1,10,2.0,3,22,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,35,1,2.377443751,3,0,0,0,0,0
2,1,8,2.0,3,16,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,27,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,19,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,32,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,20,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,32,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,17,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,29,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,23,0.5,2,3,LongMethod,0.132080208,2,0.001584963,4.754887502,3,2,37,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,20,0.5,2,3,LongMethod,0.132080208,2,0.001584963,4.754887502,3,2,34,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,3,19,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,31,1,2.377443751,3,0,0,0,0,0
2,1,9,2.0,7,19,0.5,2,8,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,36,1,2.377443751,3,0,0,0,0,0
2,1,8,2.0,5,19,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,31,1,2.377443751,3,0,0,0,0,0
29,8,17,88.0,22,62,7.25,16,21,LongMethod,81.25572432,1,0.067246117,201.73835,24,1,101,15,1462.603038,44,0,0,0,0,0
2,1,2,2.0,7,0,0.5,2,8,LongMethod,0.132080208,0,0.001584963,4.754887502,3,1,11,1,2.377443751,3,0,0,0,0,0
5,3,4,16.36452798,39,0,1.5,5,39,LongMethod,2.0,0,0.008,24.0,8,0,43,3,36.0,8,0,0,0,0,0
28,4,14,88.71062276,23,48,2.947368421,19,26,LongMethod,31.10940854,0,0.063329867,189.9896022,23,0,88,14,559.9693537,42,0,0,0,0,0
2,1,4,2.0,3,0,0.5,2,3,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,7,1,2.377443751,3,0,0,0,0,0
4,1,17,8.0,13,47,0.5,4,12,LongMethod,0.386988016,2,0.004643856,13.93156857,5,2,78,2,6.965784285,6,0,0,0,0,0
2,1,7,2.0,10,20,0.5,2,8,LongMethod,0.132080208,3,0.001584963,4.754887502,3,0,35,1,2.377443751,3,0,0,0,0,0
4,2,1,10.0,14,0,1.0,4,12,LongMethod,0.861654167,0,0.005169925,15.509775,6,0,13,2,15.509775,6,0,0,0,0,0
1,1,3,0.0,12,0,0.5,1,12,LongMethod,0.055555556,2,0.000666667,2.0,2,1,16,1,1.0,2,0,0,0,0,0
35,10,2,193.2192809,30,0,5.46875,32,30,LongMethod,88.46770772,9,0.097061714,291.1851408,42,9,41,19,1592.418739,54,0,0,0,0,0
22,5,2,70.21299941,34,0,3.666666667,15,34,LongMethod,29.93335384,5,0.048981852,146.9455552,20,5,41,12,538.8003692,34,0,0,0,0,0
3,2,3,6.754887502,9,0,1.0,3,12,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,15,2,11.60964047,5,0,0,0,0,0
16,6,3,63.61549134,22,0,3.692307692,13,28,LongMethod,20.91287391,0,0.03398342,101.9502603,19,0,31,8,376.4317304,24,0,0,0,0,0
9,5,11,40.13896549,30,30,2.5,9,33,LongMethod,7.931989421,1,0.019036775,57.11032383,14,3,77,6,142.7758096,15,0,0,0,0,0
5,3,8,12.7548875,11,26,1.875,4,10,LongMethod,2.339462435,0,0.00748628,22.45883938,7,0,44,3,42.11032383,8,0,0,0,0,0
2,1,7,2.0,10,20,0.5,2,9,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,37,1,2.377443751,3,0,0,0,0,0
6,4,2,23.509775,14,0,2.0,6,14,LongMethod,3.691031217,0,0.011073094,33.21928095,10,0,16,4,66.4385619,10,0,0,0,0,0
15,6,24,74.11313394,48,34,3.0,15,56,LongMethod,16.83721679,21,0.033674434,101.0233007,21,21,135,8,303.0699022,23,0,0,0,0,0
2,1,1,2.0,8,0,0.5,2,8,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,10,1,2.377443751,3,0,0,0,0,0
12,4,1,32.0,14,0,3.0,8,14,LongMethod,10.7548875,0,0.021509775,64.52932501,12,0,15,6,193.587975,18,0,0,0,0,0
6,3,2,20.26466251,8,0,1.5,6,7,LongMethod,2.377443751,0,0.009509775,28.52932501,9,1,10,3,42.79398752,9,0,0,0,0,0
10,3,13,37.97416845,43,0,1.5,10,49,LongMethod,4.933919624,11,0.019735678,59.20703549,13,11,73,6,88.81055324,16,0,0,0,0,0
4,2,2,10.0,10,0,1.0,4,9,LongMethod,0.861654167,0,0.005169925,15.509775,6,1,12,2,15.509775,6,0,0,0,0,0
9,4,13,32.0,18,0,2.25,8,52,LongMethod,6.273684376,23,0.016729825,50.18947501,12,19,84,5,112.9263188,14,0,0,0,0,0
2,1,4,2.0,11,0,0.5,2,25,LongMethod,0.132080208,2,0.001584963,4.754887502,3,2,31,1,2.377443751,3,0,0,0,0,0
10,3,3,28.7548875,13,0,1.875,8,18,LongMethod,5.765719364,0,0.018450302,55.3509059,11,0,21,6,103.7829486,16,0,0,0,0,0
17,7,2,67.75720079,29,0,4.576923077,13,28,LongMethod,28.57274685,4,0.03745671,112.3701305,20,4,34,9,514.3094433,26,0,0,0,0,0
5,3,4,16.36452798,22,0,1.5,5,24,LongMethod,2.0,5,0.008,24.0,8,5,33,3,36.0,8,0,0,0,0,0
20,5,4,75.60964047,35,0,3.125,16,36,LongMethod,22.87665324,5,0.043923174,131.7695227,21,5,45,10,411.7797584,30,0,0,0,0,0
27,7,4,117.7589801,37,0,4.295454545,22,40,LongMethod,47.53092769,1,0.066392407,199.1772208,29,1,45,14,855.5566984,41,0,0,0,0,0
8,2,2,17.509775,18,0,1.333333333,6,18,LongMethod,2.666666667,1,0.012,36.0,8,1,21,4,48.0,12,0,0,0,0,0
6,2,1,17.509775,13,0,1.0,6,13,LongMethod,1.5,2,0.009,27.0,8,2,16,3,27.0,9,0,0,0,0,0
6,1,7,2.0,18,0,1.5,2,58,LongMethod,1.188721876,6,0.004754888,14.26466251,3,4,69,3,21.39699376,9,0,0,0,0,0
25,7,4,106.0900464,25,0,4.375,20,25,LongMethod,43.91666929,3,0.060228575,180.6857251,27,4,33,13,790.5000472,38,0,0,0,0,0
2,1,1,2.0,5,0,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,6,1,2.377443751,3,0,0,0,0,0
5,3,1,16.36452798,9,0,1.5,5,9,LongMethod,2.0,0,0.008,24.0,8,0,10,3,36.0,8,0,0,0,0,0
10,4,6,27.65148445,15,0,2.857142857,7,16,LongMethod,8.236741949,2,0.017297158,51.89147428,11,2,24,5,148.2613551,15,0,0,0,0,0
16,5,8,40.13896549,26,0,4.444444444,9,28,LongMethod,22.56210324,10,0.030458839,91.37651813,14,10,46,8,406.1178584,24,0,0,0,0,0
2,1,3,2.0,9,0,0.5,2,9,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,13,1,2.377443751,3,0,0,0,0,0
12,4,1,32.0,10,0,3.0,8,10,LongMethod,10.7548875,0,0.021509775,64.52932501,12,0,11,6,193.587975,18,0,0,0,0,0
18,4,2,41.21928095,35,0,3.6,10,31,LongMethod,20.55971658,0,0.034266194,102.7985829,14,0,33,9,370.0748984,27,0,0,0,0,0
5,2,1,13.60964047,9,0,1.0,5,9,LongMethod,1.247713299,1,0.00748628,22.45883938,7,1,11,3,22.45883938,8,0,0,0,0,0
2,1,1,2.0,6,0,0.5,2,5,LongMethod,0.132080208,0,0.001584963,4.754887502,3,1,7,1,2.377443751,3,0,0,0,0,0
14,4,2,61.30296891,18,0,2.0,14,21,LongMethod,10.19315,5,0.03057945,91.73835003,18,6,29,8,183.4767001,22,0,0,0,0,0
10,3,5,28.7548875,12,0,1.875,8,12,LongMethod,5.765719364,0,0.018450302,55.3509059,11,0,17,6,103.7829486,16,0,0,0,0,0
12,4,5,41.21928095,12,0,2.4,10,12,LongMethod,9.645299136,0,0.024113248,72.33974352,14,0,17,7,173.6153844,19,0,0,0,0,0
18,4,2,83.05865003,21,0,2.0,18,21,LongMethod,13.37829486,0,0.040134885,120.4046537,22,0,23,9,240.8093074,27,0,0,0,0,0
4,1,10,0.0,19,0,2.0,1,17,LongMethod,0.888888889,9,0.002666667,8.0,2,9,36,4,16.0,8,0,0,0,0,0
7,3,6,24.40637196,36,0,1.5,7,32,LongMethod,3.045100754,6,0.012180403,36.54120904,10,6,44,4,54.81181357,11,0,0,0,0,0
8,3,8,20.26466251,85,3,2.0,6,111,LongMethod,4.578780558,9,0.013736342,41.20902502,9,10,132,5,82.41805004,13,0,0,0,0,0
2,1,6,2.0,15,0,0.5,2,17,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,23,1,2.377443751,3,0,0,0,0,0
6,2,1,13.60964047,7,0,1.2,5,9,LongMethod,1.684412953,0,0.008422065,25.2661943,7,0,10,3,30.31943316,9,0,0,0,0,0
6,2,21,13.60964047,47,0,1.2,5,40,LongMethod,1.871569948,5,0.00935785,28.07354922,7,5,66,4,33.68825906,10,0,0,0,0,0
8,3,14,20.26466251,34,0,2.0,6,29,LongMethod,4.578780558,6,0.013736342,41.20902502,9,6,49,5,82.41805004,13,0,0,0,0,0
195,15,37,837.5528205,224,52,12.82894737,114,235,LongMethod,1499.111091,94,0.701122726,2103.368177,129,82,406,105,26983.99963,300,0,0,0,0,0
1,1,4,0.0,21,0,0.5,1,20,LongMethod,0.055555556,11,0.000666667,2.0,2,11,35,1,1.0,2,0,0,0,0,0
20,2,18,17.509775,83,0,3.333333333,6,69,LongMethod,20.55555556,3,0.037,111.0,8,3,90,17,370.0,37,0,0,0,0,0
4,2,11,10.0,49,0,1.0,4,52,LongMethod,0.861654167,3,0.005169925,15.509775,6,3,66,2,15.509775,6,0,0,0,0,0
12,3,15,24.40637196,29,0,2.571428571,7,78,LongMethod,9.965784285,7,0.023253497,69.76048999,10,3,96,9,179.3841171,21,0,0,0,0,0
26,6,12,96.22039776,47,0,4.105263158,19,50,LongMethod,44.48325403,0,0.065013987,195.04196,25,0,62,16,800.6985725,42,0,0,0,0,0
15,5,11,54.62919048,35,0,3.125,12,36,LongMethod,17.74072414,4,0.03406219,102.186571,17,4,51,10,319.3330345,25,0,0,0,0,0
2,1,4,2.0,13,0,0.5,2,12,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,16,1,2.377443751,3,0,0,0,0,0
23,6,5,68.81274391,11,0,4.928571429,14,10,LongMethod,41.41847758,1,0.050422494,151.2674833,20,1,16,12,745.5325964,35,0,0,0,0,0
2,1,6,2.0,11,0,0.5,2,10,LongMethod,0.132080208,1,0.001584963,4.754887502,3,2,18,1,2.377443751,3,0,0,0,0,0
4,2,6,10.0,7,0,1.0,4,6,LongMethod,0.861654167,0,0.005169925,15.509775,6,1,13,2,15.509775,6,0,0,0,0,0
1,1,1,0.0,6,0,0.5,1,6,LongMethod,0.055555556,0,0.000666667,2.0,2,0,7,1,1.0,2,0,0,0,0,0
9,2,3,30.52932501,28,0,1.0,9,33,LongMethod,2.690669037,3,0.016144014,48.43204266,11,3,39,5,48.43204266,14,0,0,0,0,0
11,5,3,40.13896549,17,0,3.055555556,9,17,LongMethod,10.98727423,7,0.021575011,64.72503367,14,7,27,6,197.7709362,17,0,0,0,0,0
11,5,3,40.13896549,17,0,3.055555556,9,18,LongMethod,10.98727423,6,0.021575011,64.72503367,14,6,27,6,197.7709362,17,0,0,0,0,0
1,1,2,0.0,7,0,0.5,1,6,LongMethod,0.055555556,3,0.000666667,2.0,2,3,11,1,1.0,2,0,0,0,0,0
8,1,2,0.0,24,0,4.0,1,20,LongMethod,3.555555556,5,0.005333333,16.0,2,5,27,8,64.0,16,0,0,0,0,0
6,1,2,0.0,24,0,3.0,1,37,LongMethod,2.0,5,0.004,12.0,2,5,44,6,36.0,12,0,0,0,0,0
8,1,2,0.0,24,0,4.0,1,22,LongMethod,3.555555556,5,0.005333333,16.0,2,5,29,8,64.0,16,0,0,0,0,0
6,1,2,0.0,24,0,3.0,1,30,LongMethod,2.0,5,0.004,12.0,2,5,37,6,36.0,12,0,0,0,0,0
11,5,3,40.13896549,21,0,3.055555556,9,22,LongMethod,10.98727423,5,0.021575011,64.72503367,14,5,30,6,197.7709362,17,0,0,0,0,0
3,1,3,0.0,20,0,1.5,1,17,LongMethod,0.5,4,0.002,6.0,2,4,24,3,9.0,6,0,0,0,0,0
7,1,4,0.0,13,0,3.5,1,23,LongMethod,2.722222222,4,0.004666667,14.0,2,4,31,7,49.0,14,0,0,0,0,0
8,2,6,13.60964047,38,0,1.6,5,47,LongMethod,3.743139896,10,0.014036775,42.11032383,7,10,63,7,67.37651813,15,0,0,0,0,0
10,2,6,26.0,24,0,1.25,8,25,LongMethod,3.460341766,2,0.01660964,49.82892142,10,2,33,5,62.28615178,15,0,0,0,0,0
20,2,4,50.10571634,30,0,1.538461538,13,32,LongMethod,10.01766819,3,0.039068906,117.2067179,15,3,39,10,180.3180275,30,0,0,0,0,0
40,3,5,63.35824644,25,0,4.0,15,28,LongMethod,60.23225002,5,0.090348375,271.0451251,18,5,38,25,1084.1805,65,0,0,0,0,0
15,2,4,30.52932501,9,0,1.666666667,9,16,LongMethod,7.367308077,6,0.026522309,79.56692723,11,6,26,8,132.6115454,23,0,0,0,0,0
4,1,2,8.0,9,0,0.5,4,9,LongMethod,0.386988016,1,0.004643856,13.93156857,5,1,12,2,6.965784285,6,0,0,0,0,0
21,3,2,74.2417558,11,0,1.852941176,17,16,LongMethod,14.23693961,1,0.046100566,138.301699,20,1,19,11,256.2649129,32,0,0,0,0,0
2,1,2,2.0,7,0,0.5,2,9,LongMethod,0.132080208,3,0.001584963,4.754887502,3,3,14,1,2.377443751,3,0,0,0,0,0
4,2,2,10.0,4,0,1.0,4,5,LongMethod,0.861654167,1,0.005169925,15.509775,6,1,8,2,15.509775,6,0,0,0,0,0
4,1,3,8.0,13,0,0.5,4,16,LongMethod,0.386988016,4,0.004643856,13.93156857,5,4,23,2,6.965784285,6,0,0,0,0,0
1,1,3,0.0,12,0,0.5,1,9,LongMethod,0.055555556,0,0.000666667,2.0,2,0,12,1,1.0,2,0,0,0,0,0
4,1,6,0.0,30,0,2.0,1,27,LongMethod,0.888888889,1,0.002666667,8.0,2,1,34,4,16.0,8,0,0,0,0,0
7,4,1,27.65148445,20,0,2.0,7,23,LongMethod,4.228194201,5,0.012684583,38.05374781,11,5,29,4,76.10749561,11,0,0,0,0,0
3,2,2,6.754887502,9,0,1.0,3,13,LongMethod,0.644980026,2,0.00386988,11.60964047,5,2,17,2,11.60964047,5,0,0,0,0,0
3,2,3,6.754887502,22,0,1.0,3,21,LongMethod,0.644980026,1,0.00386988,11.60964047,5,1,25,2,11.60964047,5,0,0,0,0,0
4,1,3,4.754887502,6,0,0.666666667,3,10,LongMethod,0.444444444,1,0.004,12.0,4,1,14,2,8.0,6,0,0,0,0,0
8,1,6,11.60964047,15,0,0.8,5,23,LongMethod,1.378646667,1,0.01033985,31.01955001,6,1,30,4,24.81564001,12,0,0,0,0,0
28,2,5,60.60335893,24,0,1.866666667,15,40,LongMethod,17.80317149,1,0.05722448,171.6734393,17,1,46,14,320.4570868,42,0,0,0,0,0
38,4,10,88.71062276,33,0,4.0,19,36,LongMethod,61.3193954,4,0.091979093,275.9372793,23,4,50,23,1103.749117,61,0,0,0,0,0
3,1,7,0.0,33,0,1.5,1,32,LongMethod,0.5,3,0.002,6.0,2,3,42,3,9.0,6,0,0,0,0,0
4,2,3,10.0,18,0,1.0,4,23,LongMethod,0.861654167,4,0.005169925,15.509775,6,3,29,2,15.509775,6,0,0,0,0,0
2,1,2,2.0,8,0,0.5,2,12,LongMethod,0.132080208,1,0.001584963,4.754887502,3,1,15,1,2.377443751,3,0,0,0,0,0
3,1,3,0.0,5,0,1.5,1,9,LongMethod,0.5,0,0.002,6.0,2,0,12,3,9.0,6,0,0,0,0,0
13,2,4,26.0,29,0,1.625,8,38,LongMethod,6.5977183,10,0.024360806,73.08241809,10,10,52,9,118.7589294,22,0,0,0,0,0
13,3,4,20.26466251,22,0,3.25,6,30,LongMethod,12.59164653,6,0.023246117,69.73835003,9,6,40,9,226.6496376,22,0,0,0,0,0
2,1,4,2.0,9,0,0.5,2,11,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,15,1,2.377443751,3,0,0,0,0,0
24,5,2,81.09650878,11,0,3.529411765,17,13,LongMethod,31.47834084,2,0.053513179,160.5395383,22,2,17,12,566.6101351,36,0,0,0,0,0
42,5,18,146.2155783,36,0,3.75,28,52,LongMethod,67.25858826,3,0.107613741,322.8412236,33,3,73,22,1210.654589,64,0,0,0,0,0
22,4,15,66.60335893,76,0,2.933333333,15,97,LongMethod,22.84441018,12,0.046727203,140.1816079,19,6,118,11,411.1993833,33,0,0,0,0,0
20,8,5,104.7106228,26,0,4.210526316,19,25,LongMethod,33.36763159,3,0.047548875,142.6466251,27,4,34,10,600.6173687,30,0,0,0,0,0
4,1,1,4.754887502,6,0,0.666666667,3,6,LongMethod,0.444444444,0,0.004,12.0,4,0,7,2,8.0,6,0,0,0,0,0
10,1,1,33.21928095,16,0,0.5,10,16,LongMethod,1.441429841,1,0.017297158,51.89147428,11,0,17,5,25.94573714,15,0,0,0,0,0
9,3,2,24.40637196,8,0,1.928571429,7,11,LongMethod,4.982892142,0,0.015502331,46.50699333,10,0,13,5,89.69205856,14,0,0,0,0,0
3,2,1,6.754887502,3,0,1.0,3,4,LongMethod,0.644980026,0,0.00386988,11.60964047,5,0,5,2,11.60964047,5,0,0,0,0,0
25,5,2,59.71535681,10,0,4.807692308,13,15,LongMethod,42.32295675,0,0.05281905,158.4571501,18,0,17,13,761.8132214,38,0,0,0,0,0
8,1,1,2.0,7,0,2.0,2,22,LongMethod,2.817711112,0,0.008453133,25.35940001,3,1,24,8,50.71880002,16,0,0,0,0,0
2,1,2,2.0,15,0,0.5,2,16,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,18,1,2.377443751,3,0,0,0,0,0
4,2,3,10.0,10,0,1.0,4,10,LongMethod,1.005263195,0,0.006031579,18.09473751,6,0,13,3,18.09473751,7,0,0,0,0,0
5,2,3,13.60964047,11,0,1.0,5,11,LongMethod,1.403677461,2,0.008422065,25.2661943,7,2,16,4,25.2661943,9,0,0,0,0,0
18,4,3,61.30296891,10,0,2.571428571,14,27,LongMethod,17.27540358,2,0.040309275,120.927825,18,3,33,11,310.9572644,29,0,0,0,0,0
2,1,2,2.0,13,0,0.5,2,14,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,16,1,2.377443751,3,0,0,0,0,0
17,3,2,24.40637196,32,0,3.642857143,7,29,LongMethod,18.15196423,12,0.029897353,89.69205856,10,12,43,10,326.7353562,27,0,0,0,0,0
4,2,2,10.0,3,0,1.0,4,3,LongMethod,0.861654167,0,0.005169925,15.509775,6,1,6,2,15.509775,6,0,0,0,0,0
2,1,3,2.0,3,0,0.5,2,4,LongMethod,0.132080208,0,0.001584963,4.754887502,3,0,7,1,2.377443751,3,0,0,0,0,0
